#{"t_start": 1777198318.5475886, "env_id": "Reacher-v4"}
r,l,t
-4.821406,50,257.345286
-8.61838,50,257.403265
-7.253578,50,257.459194
-6.260075,50,257.510125
-5.411325,50,257.595676
-4.955381,50,257.731777
-12.634138,50,257.786418
-7.139516,50,257.847885
-3.075884,50,257.904244
-6.594865,50,257.959968
-8.037166,50,258.01886
-6.891963,50,258.07302
-5.421788,50,258.132188
-7.912742,50,258.199323
-9.281203,50,258.257454
-4.649376,50,258.315513
-10.303102,50,258.378741
-8.274695,50,258.450254
-5.737422,50,258.486686
-4.063044,50,258.523128
-4.713919,50,258.55885
-10.725108,50,258.617208
-4.698123,50,258.779018
-6.346555,50,258.834
-9.149328,50,258.88803
-6.556073,50,258.947726
-7.097419,50,259.001887
-9.519068,50,259.057561
-12.074275,50,259.117772
-7.226386,50,259.185247
-8.002061,50,259.239541
-8.910476,50,259.293169
-7.342615,50,259.348339
-10.903854,50,259.404131
-6.197438,50,259.458135
-6.923711,50,259.516941
-6.645125,50,259.57278
-12.291908,50,259.638827
-6.508558,50,259.692303
-6.851424,50,259.747553
-6.66382,50,259.806525
-7.663673,50,259.940963
-5.879398,50,259.996358
-7.354541,50,260.050274
-6.421093,50,260.106525
-4.274785,50,260.172772
-5.60229,50,260.296055
-5.314908,50,260.351156
-11.998317,50,260.470339
-11.028016,50,260.525677
-7.297282,50,260.579417
-4.74163,50,260.634044
-7.050526,50,260.693079
-4.637702,50,260.762873
-7.919524,50,260.813114
-6.067333,50,260.965327
-8.826246,50,261.020741
-6.678398,50,261.076671
-4.38261,50,261.135804
-12.006626,50,261.217809
-5.029957,50,261.320983
-6.375708,50,261.39875
-6.283675,50,261.452564
-6.180626,50,261.506836
-5.34448,50,261.560739
-8.774851,50,261.621905
-5.045557,50,261.687676
-9.205999,50,261.745847
-6.990585,50,261.800623
-7.867848,50,261.857975
-6.131086,50,261.911198
-7.463462,50,261.966857
-4.977033,50,262.030857
-6.64168,50,262.090468
-11.943039,50,262.139244
-10.994043,50,262.193796
-11.245607,50,262.247565
-3.485249,50,262.312476
-8.760984,50,262.365942
-6.730268,50,262.421649
-3.946439,50,262.482896
-5.897117,50,262.539888
-8.072122,50,262.597594
-7.367622,50,262.655291
-6.725399,50,262.710106
-6.222651,50,262.776125
-3.218567,50,262.830246
-4.877325,50,262.885123
-7.614506,50,262.943182
-5.747384,50,263.002165
-8.215945,50,263.056563
-3.911907,50,263.104046
-6.468693,50,263.149835
-5.919996,50,263.213888
-4.169945,50,263.269334
-10.186691,50,263.323331
-7.849311,50,263.377588
-9.58798,50,263.432993
-6.58414,50,263.469207
-3.5911,50,263.508023
-4.199617,50,263.547458
-6.664178,50,263.591199
-7.598266,50,263.656926
-10.236469,50,263.768182
-7.443932,50,263.82274
-8.065327,50,263.879817
-5.203216,50,263.934266
-8.662832,50,263.989731
-11.055571,50,264.049876
-6.946482,50,264.115043
-11.819091,50,264.170407
-9.936243,50,264.226647
-3.073456,50,264.286847
-7.317212,50,264.34251
-8.152435,50,264.400842
-7.885116,50,264.458422
-5.876072,50,264.594302
-4.205216,50,264.662469
-8.749603,50,264.724118
-6.481829,50,264.77383
-7.181788,50,264.816216
-8.856615,50,264.871459
-10.431821,50,264.931931
-11.106609,50,264.997947
-12.654624,50,265.054195
-6.175076,50,265.124032
-6.888716,50,265.180012
-7.110447,50,265.242388
-8.138433,50,265.292563
-12.11025,50,265.340518
-2.428476,50,265.395117
-6.12598,50,265.433866
-8.642292,50,265.486275
-7.080564,50,265.551266
-6.70134,50,265.609807
-5.206514,50,265.665107
-5.854068,50,265.719923
-2.991601,50,265.777162
-4.156264,50,265.831535
-6.63909,50,265.892009
-9.231674,50,265.947404
-7.791087,50,266.013646
-5.770246,50,266.072983
-9.661476,50,266.127342
-10.311941,50,266.18234
-2.363952,50,266.222496
-8.824302,50,266.268986
-8.655231,50,266.307766
-11.072311,50,266.344511
-5.842048,50,266.392574
-11.606375,50,266.428509
-6.804722,50,266.46488
-3.420802,50,266.504475
-7.448569,50,266.54549
-5.933232,50,266.583443
-9.546211,50,266.621951
-5.896382,50,266.665494
-6.474525,50,266.714858
-3.466752,50,266.767751
-7.574389,50,266.826254
-7.056361,50,266.880298
-7.36778,50,266.922562
-11.159703,50,266.959762
-5.190648,50,266.996434
-5.078769,50,267.034099
-5.036827,50,267.098547
-5.884336,50,267.156961
-6.35707,50,267.211246
-7.752544,50,267.267719
-6.574925,50,267.325578
-9.574135,50,267.417337
-4.995929,50,267.473494
-6.944028,50,267.528426
-7.84706,50,267.596506
-4.544407,50,267.655006
-11.308447,50,267.708999
-3.68355,50,267.767904
-5.93901,50,267.823254
-9.939551,50,267.890124
-5.181851,50,267.947001
-6.247459,50,268.0023
-10.468914,50,268.068233
-8.545881,50,268.1245
-11.912461,50,268.179717
-6.141334,50,268.233492
-6.971971,50,268.294665
-11.094286,50,268.352955
-11.615944,50,268.413054
-10.253695,50,268.467615
-11.480533,50,268.533476
-13.402715,50,268.594908
-8.387629,50,268.649879
-12.491188,50,268.704029
-10.298293,50,268.767329
-3.683719,50,268.832977
-5.482068,50,268.88999
-7.528308,50,268.945293
-11.500667,50,269.014489
-6.100367,50,269.063662
-10.75072,50,269.104942
-11.022068,50,269.144621
-10.42215,50,269.189682
-6.051495,50,269.258222
-11.565128,50,269.303499
-6.171619,50,269.362179
-7.709133,50,269.409708
-5.481128,50,269.44845
-5.162206,50,269.486135
-5.694393,50,269.572908
-6.124457,50,269.612951
-2.20149,50,269.650279
-4.945928,50,269.684973
-7.651705,50,269.728922
-5.395467,50,269.791061
-7.5268,50,269.845812
-5.458343,50,269.919005
-2.82515,50,269.985726
-7.453219,50,270.043053
-9.835879,50,270.112775
-4.294373,50,270.171398
-9.603628,50,270.234929
-4.181735,50,270.307431
-8.831066,50,270.362721
-4.002453,50,270.424358
-7.793315,50,270.490214
-11.434464,50,270.548233
-10.290565,50,270.60449
-6.159491,50,270.663282
-6.075747,50,270.726832
-8.429708,50,270.79854
-2.337337,50,270.853475
-5.098008,50,270.912908
-9.435813,50,270.971131
-2.781838,50,271.031097
-4.844723,50,271.087877
-5.277531,50,271.146519
-3.795555,50,271.209622
-6.093508,50,271.279617
-6.612638,50,271.333496
-7.575138,50,271.388597
-4.127368,50,271.469995
-8.053723,50,271.526074
-4.695854,50,271.581313
-6.669916,50,271.635291
-5.058559,50,271.698894
-4.202251,50,271.766951
-3.533455,50,271.827803
-8.475497,50,271.89312
-12.320221,50,271.952008
-4.297123,50,272.017697
-10.298617,50,272.082203
-5.394238,50,272.138307
-6.689742,50,272.195859
-6.312099,50,272.260977
-6.643302,50,272.304114
-7.28207,50,272.344635
-9.32822,50,272.386756
-8.398595,50,272.437501
-6.13848,50,272.502452
-6.887707,50,272.567279
-6.846522,50,272.623192
-7.720597,50,272.695064
-9.726357,50,272.762038
-7.501411,50,272.825002
-9.79048,50,272.868761
-5.193013,50,272.907234
-7.677546,50,272.948793
-6.052025,50,272.990972
-11.567784,50,273.032485
-5.324247,50,273.083727
-9.343169,50,273.124547
-3.400387,50,273.165512
-8.2721,50,273.208286
-11.761181,50,273.250411
-3.322066,50,273.306394
-10.83783,50,273.362111
-4.554805,50,273.422095
-12.035461,50,273.500934
-5.172044,50,273.556879
-3.576394,50,273.613927
-5.457248,50,273.670277
-6.925861,50,273.727114
-7.97635,50,273.784037
-7.663026,50,273.840381
-11.970452,50,273.900164
-2.773575,50,273.970366
-5.102587,50,274.027524
-8.148291,50,274.094235
-7.775783,50,274.156074
-5.56175,50,274.214356
-8.727938,50,274.272835
-11.825592,50,274.329513
-6.835633,50,274.386075
-6.991735,50,274.456324
-7.259965,50,274.512017
-6.731203,50,274.56615
-3.709275,50,274.619925
-5.573782,50,274.676908
-6.182548,50,274.730676
-8.515608,50,274.788458
-8.744454,50,274.848085
-5.580478,50,274.918398
-9.416245,50,274.976396
-6.802266,50,275.033598
-3.4136,50,275.093579
-6.933994,50,275.149277
-4.498525,50,275.274546
-8.126412,50,275.330537
-10.619294,50,275.38657
-7.691872,50,275.495656
-11.658948,50,275.554414
-10.991634,50,275.606109
-4.093276,50,275.663425
-6.575709,50,275.720122
-6.248063,50,275.78666
-5.080953,50,275.851762
-6.548014,50,275.907022
-5.133578,50,275.962616
-4.337226,50,276.008786
-7.874853,50,276.064065
-8.847294,50,276.123506
-6.591469,50,276.184483
-7.613308,50,276.242629
-6.75089,50,276.299593
-8.165528,50,276.355376
-8.599232,50,276.426276
-4.949935,50,276.483481
-4.904801,50,276.538534
-5.17316,50,276.595962
-5.524758,50,276.652433
-7.705878,50,276.706855
-5.872742,50,276.770312
-12.062845,50,276.825365
-4.575394,50,276.891968
-7.250442,50,276.952638
-4.831561,50,277.007893
-5.632996,50,277.064013
-8.0052,50,277.144221
-6.438413,50,277.226346
-5.989303,50,277.282753
-6.614899,50,277.332444
-2.539779,50,277.386055
-4.663281,50,277.422332
-11.866903,50,277.480828
-3.16942,50,277.546414
-11.848777,50,277.601946
-11.161023,50,277.663311
-12.114704,50,277.718369
-3.617702,50,277.771738
-9.14148,50,277.83587
-9.59414,50,277.89473
-7.311285,50,277.951432
-9.05644,50,278.006256
-10.401948,50,278.061608
-7.756835,50,278.118258
-5.593512,50,278.181527
-7.016575,50,278.236575
-4.31679,50,278.3064
-8.502963,50,278.360324
-11.428765,50,278.414151
-7.563247,50,278.470786
-5.725121,50,278.527026
-10.639099,50,278.601635
-5.823945,50,278.657211
-4.885811,50,278.711729
-4.451321,50,278.779181
-7.113435,50,278.834188
-7.910316,50,278.892752
-4.661583,50,278.946872
-12.461584,50,279.004727
-7.109924,50,279.064723
-11.531293,50,279.137037
-11.586933,50,279.191089
-5.047553,50,279.258428
-2.852126,50,279.313025
-3.494509,50,279.367048
-8.345209,50,279.43487
-5.994508,50,279.496566
-6.893637,50,279.551028
-6.259978,50,279.608577
-5.642621,50,279.679535
-9.430853,50,279.744568
-11.718048,50,279.7992
-10.600415,50,279.853924
-5.613555,50,279.910659
-3.467487,50,279.965455
-4.932265,50,280.01907
-7.568325,50,280.079222
-3.867855,50,280.144139
-6.277698,50,280.214056
-4.76601,50,280.268902
-4.933876,50,280.320148
-6.917245,50,280.358704
-7.287198,50,280.410321
-9.670261,50,280.452321
-3.178084,50,280.506895
-4.38003,50,280.565048
-8.484835,50,280.63212
-5.645664,50,280.764827
-7.536984,50,280.82097
-8.281447,50,280.875813
-6.132539,50,280.933093
-7.214924,50,280.993366
-9.812961,50,281.047191
-8.222212,50,281.100792
-6.502687,50,281.261024
-6.114266,50,281.394513
-4.904268,50,281.448662
-7.50889,50,281.50228
-7.633598,50,281.643459
-7.83188,50,281.70011
-5.849598,50,281.761652
-6.131081,50,281.822582
-5.061964,50,281.890697
-10.124064,50,281.944629
-6.980335,50,281.999373
-11.689704,50,282.054271
-5.753488,50,282.113718
-7.74059,50,282.185185
-4.906901,50,282.241956
-4.804037,50,282.295477
-5.382804,50,282.361637
-5.444786,50,282.418558
-4.804586,50,282.478527
-7.226701,50,282.557954
-6.806148,50,282.613937
-8.567833,50,282.669969
-10.628773,50,282.724718
-7.349193,50,282.778489
-9.487022,50,282.856236
-4.744963,50,282.917082
-5.450029,50,282.97623
-4.667793,50,283.0331
-6.078878,50,283.088918
-11.66345,50,283.151837
-3.924933,50,283.243882
-5.204161,50,283.299205
-8.64625,50,283.364569
-4.483085,50,283.440743
-10.703424,50,283.515295
-4.402156,50,283.578698
-7.174928,50,283.635481
-2.928802,50,283.6936
-9.148173,50,283.758984
-4.14624,50,283.813758
-10.316831,50,283.879702
-8.400203,50,283.996123
-6.148632,50,284.051143
-6.768374,50,284.192447
-6.931212,50,284.245486
-6.095105,50,284.301906
-4.238078,50,284.358171
-12.657453,50,284.422826
-7.296821,50,284.489399
-8.773077,50,284.561462
-8.6024,50,284.630242
-7.092934,50,284.687162
-9.299672,50,284.737572
-6.273368,50,284.781307
-7.541246,50,284.821789
-7.460533,50,284.863297
-6.724873,50,284.928675
-8.117111,50,284.971172
-5.289377,50,285.012072
-11.775497,50,285.055268
-7.603138,50,285.099123
-3.687814,50,285.141823
-4.343926,50,285.187118
-11.003623,50,285.227404
-10.087599,50,285.280948
-4.369783,50,285.322046
-5.005584,50,285.377443
-2.676028,50,285.433215
-6.283192,50,285.494894
-5.217184,50,285.574965
-9.967627,50,285.641251
-5.229467,50,285.692799
-4.543623,50,285.744052
-5.486386,50,285.784534
-3.567148,50,285.827144
-7.002343,50,285.868839
-8.558452,50,285.914772
-4.747024,50,285.95841
-3.50812,50,286.002101
-10.972252,50,286.043834
-5.142367,50,286.098645
-5.980204,50,286.138809
-7.478913,50,286.226116
-6.836516,50,286.351414
-8.85608,50,286.4398
-3.749983,50,286.495929
-11.719414,50,286.557607
-6.150744,50,286.614564
-9.711246,50,286.686708
-6.283308,50,286.753877
-7.347371,50,286.812594
-7.482983,50,286.869864
-4.267418,50,286.930616
-5.416054,50,286.988954
-10.089228,50,287.053175
-6.917312,50,287.118491
-6.468303,50,287.186289
-8.919436,50,287.24165
-3.746809,50,287.297872
-5.764164,50,287.353826
-4.590172,50,287.410766
-7.532669,50,287.466485
-8.779403,50,287.525954
-3.152903,50,287.58658
-4.750216,50,287.654836
-5.878704,50,287.727141
-6.423838,50,287.78333
-4.301984,50,287.839897
-2.262571,50,287.896087
-8.465795,50,287.951574
-4.380239,50,288.007578
-11.349603,50,288.065254
-5.784919,50,288.122965
-4.812872,50,288.168232
-6.377767,50,288.227242
-6.193155,50,288.285208
-10.481309,50,288.351035
-10.329002,50,288.414408
-7.175905,50,288.470669
-10.687276,50,288.527251
-5.53195,50,288.603606
-7.855536,50,288.659555
-6.271229,50,288.719667
-7.234891,50,288.780676
-6.813877,50,288.837387
-4.434539,50,288.893797
-4.951264,50,288.950758
-6.005048,50,289.009834
-4.284095,50,289.07885
-9.398967,50,289.134551
-5.277888,50,289.188863
-5.831354,50,289.243202
-9.316856,50,289.309792
-6.418866,50,289.364153
-10.048833,50,289.421455
-5.419002,50,289.475831
-7.931867,50,289.539191
-5.749686,50,289.603721
-7.834648,50,289.660105
-10.016707,50,289.716434
-7.039469,50,289.772474
-4.770734,50,289.827372
-5.438853,50,289.887803
-5.486165,50,289.94603
-7.282309,50,290.024536
-11.850982,50,290.084003
-8.047534,50,290.14256
-3.317568,50,290.201499
-4.860627,50,290.257181
-3.51652,50,290.312533
-7.746302,50,290.366972
-10.787312,50,290.424455
-9.687097,50,290.491165
-4.703835,50,290.545384
-9.687804,50,290.598846
-6.634845,50,290.656689
-12.281049,50,290.703063
-4.868978,50,290.750197
-5.041849,50,290.804835
-7.616913,50,290.868876
-4.099126,50,290.94316
-4.741693,50,291.001809
-2.640617,50,291.059691
-5.201042,50,291.119694
-5.07221,50,291.177841
-9.300148,50,291.23787
-8.179017,50,291.293852
-6.383444,50,291.335704
-7.137395,50,291.381999
-5.371674,50,291.429769
-4.843326,50,291.48707
-6.699326,50,291.542161
-6.437891,50,291.591903
-8.176953,50,291.646978
-9.856147,50,291.700684
-6.956194,50,291.757586
-7.414182,50,291.829645
-4.034584,50,291.888713
-8.278938,50,291.943326
-12.349568,50,291.997407
-7.333839,50,292.053672
-4.220246,50,292.109441
-4.147619,50,292.16509
-4.564715,50,292.218711
-6.608566,50,292.285162
-10.114898,50,292.384825
-11.299622,50,292.440629
-10.255376,50,292.497532
-6.442289,50,292.582869
-5.653878,50,292.639025
-5.744305,50,292.695308
-4.820993,50,292.795208
-4.663912,50,292.864792
-5.779957,50,292.920611
-8.168025,50,292.976592
-3.11736,50,293.032277
-2.655426,50,293.175965
-6.699564,50,293.232728
-10.411368,50,293.338384
-9.687214,50,293.395149
-8.461297,50,293.473904
-8.539002,50,293.529469
-3.63527,50,293.584686
-5.333846,50,293.640932
-12.757766,50,293.700993
-3.790046,50,293.756893
-5.652064,50,293.812397
-8.199516,50,293.897557
-11.48527,50,293.96708
-3.401849,50,294.024133
-7.126001,50,294.08126
-4.297803,50,294.135919
-3.967195,50,294.202289
-4.432598,50,294.268767
-9.449507,50,294.324574
-3.09806,50,294.381648
-11.281303,50,294.453242
-5.361926,50,294.509995
-11.71129,50,294.571577
-7.495284,50,294.622827
-7.64292,50,294.678301
-7.839861,50,294.734144
-8.148786,50,294.792793
-3.459244,50,294.848757
-4.811382,50,294.915783
-7.607266,50,294.973735
-5.055688,50,295.029958
-2.419669,50,295.114595
-9.618683,50,295.170819
-5.740033,50,295.226745
-9.158894,50,295.286073
-2.46917,50,295.384314
-10.817374,50,295.455721
-10.191724,50,295.513145
-10.955928,50,295.568446
-3.324554,50,295.626564
-6.248781,50,295.682762
-5.613903,50,295.738138
-6.088983,50,295.793549
-4.53989,50,295.849489
-5.535786,50,295.919295
-3.644887,50,295.975651
-9.574405,50,296.031789
-4.718733,50,296.089254
-10.431764,50,296.150758
-3.981012,50,296.210111
-6.770299,50,296.26721
-9.627279,50,296.323225
-7.414445,50,296.390731
-3.555932,50,296.446982
-5.926151,50,296.494104
-9.084393,50,296.550023
-4.245512,50,296.592996
-10.451757,50,296.654072
-10.586183,50,296.712638
-5.332135,50,296.767932
-6.896107,50,296.820343
-3.715284,50,296.867124
-4.483876,50,296.909345
-3.938046,50,296.958868
-10.36767,50,297.015544
-4.665246,50,297.06565
-6.002937,50,297.121712
-5.828906,50,297.181361
-4.521889,50,297.248331
-3.401827,50,297.326668
-7.07158,50,297.384219
-6.790593,50,297.449821
-6.199379,50,297.499673
-9.802587,50,297.556118
-7.190697,50,297.603405
-9.682963,50,297.644611
-5.089596,50,297.711299
-6.888582,50,297.765458
-12.402531,50,297.820176
-6.223994,50,297.876069
-5.929783,50,297.935533
-9.406935,50,297.992139
-7.42342,50,298.051583
-2.80601,50,298.112694
-4.300848,50,298.184773
-11.24378,50,298.23939
-10.12286,50,298.297286
-7.349361,50,298.357836
-3.503635,50,298.413037
-4.267249,50,298.450258
-6.603806,50,298.501701
-4.614677,50,298.562651
-7.82368,50,298.631594
-6.83877,50,298.688933
-4.900283,50,298.744695
-8.87685,50,298.807995
-5.053536,50,298.860075
-7.39535,50,298.897145
-3.402364,50,298.935462
-5.479014,50,298.972356
-4.335425,50,299.036427
-9.261835,50,299.092474
-4.266532,50,299.155372
-5.421271,50,299.217481
-4.764517,50,299.276061
-6.049059,50,299.33237
-3.214107,50,299.386331
-5.281869,50,299.429406
-11.576905,50,299.558233
-4.328976,50,299.614915
-7.72214,50,299.668831
-11.562211,50,299.722847
-5.859209,50,299.795928
-4.42003,50,299.852024
-4.0213,50,299.909332
-6.851308,50,299.968682
-4.691529,50,300.034824
-4.98469,50,300.126686
-5.3823,50,300.190858
-7.403431,50,300.312249
-5.947796,50,300.399672
-7.451302,50,300.455486
-8.496568,50,300.513685
-3.907223,50,300.570476
-6.774315,50,300.650439
-6.897037,50,300.694056
-5.410175,50,300.735563
-4.859349,50,300.777718
-3.739622,50,300.838116
-5.390935,50,300.889316
-8.291583,50,300.954649
-5.272805,50,301.013953
-5.825778,50,301.084279
-3.798385,50,301.14891
-8.777829,50,301.205434
-5.343479,50,301.313676
-5.353353,50,301.373999
-5.264481,50,301.430096
-5.061043,50,301.485084
-6.414963,50,301.544873
-7.273324,50,301.613118
-5.915967,50,301.66657
-10.013089,50,301.72097
-4.815335,50,301.807304
-6.934846,50,301.862717
-5.900823,50,301.918485
-5.68436,50,301.974049
-8.420981,50,302.094464
-4.92631,50,302.162017
-4.012742,50,302.217826
-5.047082,50,302.276567
-8.415334,50,302.333692
-10.29515,50,302.455504
-6.353197,50,302.516562
-5.743601,50,302.570982
-7.423304,50,302.676447
-4.288154,50,302.741559
-4.641228,50,302.806292
-6.465916,50,302.864976
-7.042148,50,302.924675
-5.838453,50,303.042821
-4.317789,50,303.100868
-3.195646,50,303.156993
-9.830215,50,303.211351
-10.219629,50,303.280668
-6.57625,50,303.340639
-4.97536,50,303.392555
-8.167919,50,303.434752
-3.439251,50,303.477302
-6.431642,50,303.533566
-10.016855,50,303.588358
-1.979925,50,303.648457
-4.58987,50,303.72683
-4.6446,50,303.78044
-3.95576,50,303.838622
-5.403158,50,303.893472
-5.897226,50,303.959834
-5.657105,50,304.016544
-5.862141,50,304.072204
-6.170855,50,304.128249
-4.773837,50,304.198471
-9.157706,50,304.257909
-9.36966,50,304.317717
-8.689373,50,304.375171
-5.739097,50,304.435269
-13.219544,50,304.49114
-5.271844,50,304.549248
-3.296721,50,304.605106
-2.937529,50,304.665774
-5.611176,50,304.713226
-6.184036,50,304.770632
-6.973947,50,304.824906
-5.385917,50,304.883472
-10.29337,50,304.948464
-6.978212,50,305.003433
-6.034822,50,305.057695
-6.544294,50,305.124025
-7.259946,50,305.178379
-6.891382,50,305.242678
-5.864034,50,305.29898
-9.141152,50,305.355981
-9.801749,50,305.415433
-6.3892,50,305.471545
-3.904655,50,305.526996
-5.55196,50,305.596681
-6.254385,50,305.653325
-5.89062,50,305.711375
-7.185803,50,305.768573
-5.290484,50,305.825438
-5.941311,50,305.880641
-9.9046,50,305.936961
-3.941353,50,305.994292
-8.761077,50,306.062978
-7.757283,50,306.122321
-5.97709,50,306.177645
-9.308961,50,306.235808
-6.029563,50,306.296156
-6.513797,50,306.354563
-5.289136,50,306.412289
-2.608709,50,306.468247
-5.252775,50,306.535541
-2.978152,50,306.59778
-4.802731,50,306.654033
-3.560238,50,306.730634
-6.322766,50,306.787446
-3.906487,50,306.842762
-3.469455,50,306.89812
-6.386486,50,306.948718
-8.074475,50,307.007573
-6.782239,50,307.0582
-3.928838,50,307.113029
-7.187318,50,307.178955
-4.140701,50,307.234825
-2.915103,50,307.292243
-5.352228,50,307.349607
-6.027983,50,307.404552
-8.726279,50,307.470807
-8.186576,50,307.524931
-8.136009,50,307.579353
-5.331969,50,307.635793
-6.135784,50,307.692456
-8.220048,50,307.751468
-10.192477,50,307.892719
-4.832614,50,307.947836
-8.446252,50,308.012486
-11.916194,50,308.069265
-5.140014,50,308.178209
-4.100158,50,308.2399
-4.870328,50,308.29972
-11.967678,50,308.360009
-9.486173,50,308.416723
-7.485578,50,308.472747
-6.752389,50,308.538026
-4.813742,50,308.599161
-4.412496,50,308.655133
-8.264177,50,308.711685
-6.405358,50,308.863938
-7.800928,50,308.988084
-6.110809,50,309.047355
-5.160191,50,309.093491
-5.847454,50,309.170408
-9.567031,50,309.227558
-4.693907,50,309.286824
-3.940491,50,309.342524
-9.205918,50,309.382693
-4.017756,50,309.425335
-5.255709,50,309.472525
-8.249977,50,309.527401
-4.99572,50,309.620141
-9.019832,50,309.673933
-6.226852,50,309.728402
-3.961105,50,309.782234
-5.625326,50,309.837224
-5.384298,50,309.898593
-6.877301,50,309.952797
-6.658061,50,310.00657
-2.224819,50,310.081372
-3.416097,50,310.136317
-4.396617,50,310.189996
-5.277716,50,310.323205
-7.907548,50,310.379921
-4.828084,50,310.50041
-5.848976,50,310.565092
-10.275219,50,310.620134
-4.395244,50,310.688065
-3.398193,50,310.741551
-5.242535,50,310.852741
-6.376443,50,310.896968
-8.508965,50,310.940257
-5.539354,50,310.991568
-3.525262,50,311.08146
-7.442147,50,311.134584
-6.342983,50,311.188858
-8.027301,50,311.23557
-5.859296,50,311.289686
-6.3126,50,311.346199
-4.929641,50,311.406075
-1.995144,50,311.461719
-5.024325,50,311.527185
-4.678702,50,311.582235
-9.9316,50,311.741843
-7.054275,50,311.796552
-5.162834,50,311.850033
-8.970594,50,311.903557
-7.778387,50,311.957796
-5.966743,50,312.01221
-5.163055,50,312.067887
-8.826544,50,312.125635
-6.980695,50,312.191784
-2.622213,50,312.246763
-7.546119,50,312.355869
-8.487232,50,312.410992
-5.162372,50,312.467463
-4.713328,50,312.523396
-5.173147,50,312.577715
-12.437401,50,312.626518
-5.456852,50,312.678725
-3.966028,50,312.734176
-5.656851,50,312.789301
-4.463615,50,312.849731
-4.728678,50,312.90399
-10.655979,50,312.957883
-8.563579,50,313.012702
-7.158967,50,313.068083
-8.446447,50,313.149354
-6.88345,50,313.210869
-6.775099,50,313.264787
-3.87389,50,313.321008
-6.776059,50,313.394328
-2.612139,50,313.450941
-5.018628,50,313.510612
-7.745064,50,313.570357
-2.883803,50,313.640542
-8.178918,50,313.707094
-3.929981,50,313.763794
-5.767023,50,313.813101
-8.307039,50,313.890891
-5.833297,50,314.026904
-4.753931,50,314.093044
-9.58871,50,314.149204
-6.923083,50,314.248394
-5.146815,50,314.306651
-10.796128,50,314.366214
-4.560542,50,314.42266
-7.091635,50,314.481439
-7.823626,50,314.53761
-7.216453,50,314.593255
-6.505407,50,314.669595
-6.31974,50,314.739515
-3.266222,50,314.794754
-4.514852,50,314.852783
-11.67999,50,314.909273
-6.136192,50,314.968242
-10.057118,50,315.028037
-5.299318,50,315.08438
-8.528643,50,315.145344
-5.916597,50,315.242232
-7.379817,50,315.299012
-9.543117,50,315.357211
-5.469015,50,315.41732
-3.226076,50,315.467125
-4.524032,50,315.516355
-5.078839,50,315.559419
-5.951764,50,315.643949
-8.600626,50,315.744632
-7.336703,50,315.787273
-8.532018,50,315.841245
-6.723262,50,315.900883
-7.387626,50,315.959253
-11.835067,50,316.015957
-5.290881,50,316.072503
-4.596545,50,316.131967
-1.933313,50,316.209474
-7.87304,50,316.263324
-9.455826,50,316.318458
-3.455456,50,316.377612
-4.737747,50,316.489112
-7.854423,50,316.544191
-3.392233,50,316.597465
-3.272332,50,316.66123
-2.08762,50,316.757751
-6.210661,50,316.858336
-6.13232,50,316.905712
-7.492225,50,316.943848
-8.735656,50,316.980381
-6.43067,50,317.035891
-6.008209,50,317.099442
-2.718991,50,317.156292
-9.209825,50,317.223161
-8.370175,50,317.278666
-6.874367,50,317.337779
-3.919997,50,317.393532
-4.05755,50,317.451172
-4.003361,50,317.507512
-6.021726,50,317.563965
-4.974023,50,317.624082
-6.988156,50,317.693218
-5.60578,50,317.748541
-9.833634,50,317.804746
-7.027174,50,317.860079
-5.246017,50,317.905113
-2.717876,50,317.958933
-6.464333,50,318.005301
-7.359702,50,318.052113
-8.200662,50,318.105004
-9.378995,50,318.15857
-7.644626,50,318.257716
-5.757873,50,318.358299
-10.71299,50,318.414974
-5.868024,50,318.547165
-4.086961,50,318.602817
-5.821454,50,318.680037
-3.66806,50,318.750654
-5.219332,50,318.798802
-5.827373,50,318.840732
-3.491478,50,318.897263
-4.747036,50,318.95052
-4.731305,50,319.000648
-11.99939,50,319.062857
-5.224629,50,319.105118
-5.621103,50,319.153993
-11.542265,50,319.194075
-6.994804,50,319.234185
-8.31446,50,319.274395
-3.648292,50,319.318738
-6.190824,50,319.37605
-5.295844,50,319.426194
-6.494393,50,319.484079
-6.498924,50,319.557179
-7.210062,50,319.612613
-6.082179,50,319.66834
-3.980824,50,319.73187
-5.307682,50,319.792348
-6.144029,50,319.856111
-8.35689,50,319.913092
-5.967183,50,319.968139
-3.808839,50,320.055514
-11.512818,50,320.117706
-8.301646,50,320.174035
-4.739321,50,320.236739
-5.156229,50,320.306524
-4.938274,50,320.367419
-3.73283,50,320.424259
-3.521725,50,320.481405
-2.282113,50,320.551196
-9.639505,50,320.612359
-6.180864,50,320.67816
-3.451074,50,320.736205
-5.138484,50,320.795289
-8.891385,50,320.851918
-3.812509,50,320.91183
-5.026191,50,320.970187
-9.432851,50,321.04015
-4.257374,50,321.098057
-10.806571,50,321.154974
-8.666675,50,321.200924
-6.271643,50,321.245023
-4.369321,50,321.289639
-4.64789,50,321.334971
-5.335679,50,321.374898
-3.48995,50,321.436719
-8.185626,50,321.491945
-6.439118,50,321.564941
-5.649176,50,321.623442
-3.439412,50,321.680392
-5.185943,50,321.737247
-4.948856,50,321.797591
-2.323206,50,321.852771
-6.135862,50,321.921411
-4.265895,50,321.977111
-3.645255,50,322.018601
-6.411383,50,322.065088
-6.070447,50,322.126562
