timesteps,episode_return
77550,-20.87256
77600,-19.115781
77650,-16.723158
77700,-20.759776
77750,-20.727848
77800,-17.783593
77850,-23.888186
77900,-20.760605
77950,-19.662161
78000,-19.435775
78050,-25.228584
78100,-22.38878
78150,-28.406699
78200,-21.804222
78250,-18.289031
78300,-18.286259
78350,-16.249105
78400,-22.88904
78450,-23.108168
78500,-20.753853
78550,-20.312124
78600,-19.470827
78650,-16.402161
78700,-17.519706
78750,-18.271241
78800,-24.06915
78850,-20.080775
78900,-21.766133
78950,-21.598529
79000,-16.167048
79050,-20.461886
79100,-22.479483
79150,-19.939208
79200,-17.565313
79250,-18.731348
79300,-19.254235
79350,-16.391824
79400,-19.807283
79450,-22.178686
79500,-24.53414
79550,-19.290529
79600,-19.298141
79650,-16.820939
79700,-20.936649
79750,-16.815441
79800,-22.184218
79850,-19.130705
79900,-20.203673
79950,-16.896825
80000,-18.914775
80050,-18.495522
80100,-20.671454
80150,-14.571041
80200,-17.845505
80250,-13.014656
80300,-22.546117
80350,-21.59653
80400,-18.169238
80450,-25.707365
80500,-20.270517
80550,-19.204153
80600,-18.392546
80650,-19.755849
80700,-18.026415
80750,-22.638405
80800,-20.625566
80850,-17.863659
80900,-13.684548
80950,-15.826459
81000,-22.176856
81050,-24.223349
81100,-18.584414
81150,-23.466287
81200,-18.861537
81250,-21.960122
81300,-20.887758
81350,-20.11164
81400,-24.32661
81450,-18.25484
81500,-23.007974
81550,-16.754963
81600,-27.301409
81650,-22.915387
81700,-20.915072
81750,-23.23557
81800,-14.802147
81850,-18.836246
81900,-15.649038
81950,-16.650119
82000,-21.649746
82050,-16.998041
82100,-18.155367
82150,-17.187467
82200,-16.68467
82250,-17.612579
82300,-14.411503
82350,-22.664216
82400,-18.994399
82450,-20.002874
82500,-17.981458
82550,-14.475252
82600,-20.817796
82650,-19.579116
82700,-16.805
82750,-21.778599
82800,-21.974876
82850,-19.050047
82900,-14.619052
82950,-20.146764
83000,-17.330944
83050,-16.818438
83100,-18.488609
83150,-21.326926
83200,-15.155165
83250,-16.649202
83300,-17.443539
83350,-19.4912
83400,-21.661225
83450,-20.376891
83500,-17.463532
83550,-23.093742
83600,-15.298
83650,-20.604157
83700,-14.252011
83750,-18.523116
83800,-16.376478
83850,-15.143731
83900,-15.047645
83950,-18.978609
84000,-20.384567
84050,-18.33304
84100,-19.063696
84150,-15.200949
84200,-17.510369
84250,-15.943618
84300,-21.863231
84350,-25.990473
84400,-17.349382
84450,-19.788638
84500,-17.089809
84550,-18.03472
84600,-20.050447
84650,-22.457108
84700,-14.143834
84750,-18.25483
84800,-19.764094
84850,-18.558265
84900,-16.667843
84950,-20.011874
85000,-13.087938
85050,-20.345517
85100,-19.599337
85150,-20.1774
85200,-22.737842
85250,-16.948735
85300,-19.774567
85350,-15.724626
85400,-20.844202
85450,-22.870299
85500,-14.338796
85550,-20.028048
85600,-17.541149
85650,-16.768727
85700,-20.011426
85750,-20.858486
85800,-17.400858
85850,-16.292042
85900,-20.312348
85950,-15.474402
86000,-16.00289
86050,-19.639173
86100,-14.723731
86150,-17.268716
86200,-18.283442
86250,-17.903615
86300,-19.720907
86350,-19.716403
86400,-12.440913
86450,-16.69575
86500,-18.934608
86550,-18.323284
86600,-18.726033
86650,-16.942524
86700,-19.032147
86750,-14.804941
86800,-21.393016
86850,-18.903864
86900,-20.238501
86950,-14.673142
87000,-18.347761
87050,-19.447217
87100,-16.194302
87150,-23.134912
87200,-17.007616
87250,-13.7379
87300,-14.792913
87350,-21.557824
87400,-20.192391
87450,-15.465687
87500,-19.945707
87550,-20.273851
87600,-20.703465
87650,-17.112322
87700,-16.619275
87750,-20.587028
87800,-17.282929
87850,-16.551779
87900,-21.275054
87950,-13.670099
88000,-20.521397
88050,-21.276156
88100,-17.625203
88150,-15.34121
88200,-15.850424
88250,-14.671328
88300,-22.501353
88350,-21.592628
88400,-17.316487
88450,-23.770896
88500,-16.278305
88550,-19.440825
88600,-16.807698
88650,-20.796342
88700,-16.565137
88750,-16.300522
88800,-15.625204
88850,-19.839849
88900,-16.178833
88950,-15.098096
89000,-15.62797
89050,-13.487942
89100,-14.045899
89150,-21.523827
89200,-20.564881
89250,-18.029931
89300,-20.843838
89350,-14.188858
89400,-14.443659
89450,-14.428346
89500,-12.853377
89550,-14.270472
89600,-23.56391
89650,-18.351232
89700,-21.743268
89750,-16.043374
89800,-19.176115
89850,-21.237798
89900,-19.052227
89950,-24.631311
90000,-17.83572
90050,-17.270403
90100,-20.434693
90150,-21.645742
90200,-15.033095
90250,-16.2115
90300,-14.692495
90350,-19.758436
90400,-15.895521
90450,-17.328525
90500,-15.619232
90550,-18.213218
90600,-14.350429
90650,-13.642167
90700,-16.372708
90750,-17.174988
90800,-16.87755
90850,-22.367339
90900,-23.561105
90950,-12.618396
91000,-15.072538
91050,-16.863385
91100,-17.28822
91150,-16.416526
91200,-18.254374
91250,-18.401284
91300,-16.540007
91350,-15.680274
91400,-15.119718
91450,-16.540406
91500,-18.79016
91550,-19.793636
91600,-11.252156
91650,-14.651644
91700,-19.737852
91750,-18.049671
91800,-15.353999
91850,-14.078011
91900,-17.771902
91950,-17.907708
92000,-14.939101
92050,-17.574402
92100,-14.934051
92150,-17.960006
92200,-13.743527
92250,-18.706474
92300,-17.407192
92350,-17.039701
92400,-15.707489
92450,-16.405713
92500,-17.586985
92550,-16.926874
92600,-16.833645
92650,-18.012508
92700,-14.695317
92750,-17.001885
92800,-15.31043
92850,-15.544094
92900,-16.785782
92950,-13.461596
93000,-22.203915
93050,-15.569552
93100,-21.07362
93150,-17.595484
93200,-15.851882
93250,-21.673178
93300,-16.609967
93350,-15.649326
93400,-17.545149
93450,-20.055482
93500,-15.754752
93550,-18.892949
93600,-15.274363
93650,-16.094344
93700,-13.964347
93750,-15.77305
93800,-15.883546
93850,-19.049166
93900,-14.995861
93950,-14.770819
94000,-24.340434
94050,-17.012966
94100,-11.758096
94150,-20.516408
94200,-18.62555
94250,-12.527289
94300,-14.101499
94350,-17.198725
94400,-16.920246
94450,-17.858021
94500,-14.891643
94550,-16.404422
94600,-14.662972
94650,-13.845975
94700,-13.241071
94750,-12.650679
94800,-13.703021
94850,-14.376529
94900,-21.80472
94950,-13.414351
95000,-14.559626
95050,-13.229736
95100,-18.096241
95150,-15.716542
95200,-22.093894
95250,-16.843831
95300,-15.191975
95350,-16.346879
95400,-15.665506
95450,-18.342537
95500,-14.842935
95550,-16.129937
95600,-17.133339
95650,-19.705583
95700,-12.096626
95750,-17.022261
95800,-16.822093
95850,-15.482013
95900,-13.884147
95950,-16.602058
96000,-18.680867
96050,-16.02339
96100,-15.708
96150,-13.500503
96200,-11.826715
96250,-14.962248
96300,-16.21915
96350,-12.618815
96400,-14.097719
96450,-17.116699
96500,-14.00462
96550,-13.517294
96600,-16.384903
96650,-13.051655
96700,-15.45423
96750,-18.606398
96800,-17.517652
96850,-13.329633
96900,-17.51061
96950,-14.03649
97000,-15.61478
97050,-16.385371
97100,-13.598996
97150,-13.882477
97200,-18.774234
97250,-14.68845
97300,-12.460442
97350,-14.343173
97400,-15.93647
97450,-14.90465
97500,-20.817546
97550,-14.766984
97600,-16.749641
97650,-15.612437
97700,-18.581584
97750,-13.225021
97800,-23.230222
97850,-17.357923
97900,-15.670627
97950,-17.289287
98000,-18.847447
98050,-14.186904
98100,-15.882917
98150,-12.118744
98200,-18.984687
98250,-13.803283
98300,-19.008757
98350,-13.592152
98400,-16.519901
98450,-15.48127
98500,-19.601659
98550,-14.191445
98600,-16.758672
98650,-13.89902
98700,-15.792525
98750,-15.152538
98800,-15.671807
98850,-18.149417
98900,-12.807163
98950,-18.297521
99000,-19.123544
99050,-14.522831
99100,-15.10084
99150,-23.545608
99200,-21.57587
99250,-16.450705
99300,-14.843549
99350,-13.890488
99400,-18.745032
99450,-16.086797
99500,-16.348691
99550,-16.639305
99600,-16.00613
99650,-18.583233
99700,-14.275596
99750,-13.071254
99800,-14.547624
99850,-13.332362
99900,-10.638485
99950,-14.418955
100000,-19.783015
100050,-17.434118
100100,-15.897538
100150,-15.644691
100200,-13.648236
100250,-20.635171
100300,-14.678143
100350,-16.371363
100400,-15.627052
100450,-16.107107
100500,-13.270521
100550,-14.959278
100600,-19.205924
100650,-22.23317
100700,-17.780959
100750,-13.44982
100800,-16.146059
100850,-13.446296
100900,-15.486407
100950,-13.388316
101000,-14.03732
101050,-17.359678
101100,-22.110444
101150,-15.617505
101200,-21.000459
101250,-17.796183
101300,-14.407885
101350,-16.89342
101400,-17.108658
101450,-11.149625
101500,-14.362474
101550,-14.498033
101600,-15.371651
101650,-16.021258
101700,-13.950407
101750,-16.006302
101800,-12.85331
101850,-16.933784
101900,-17.724144
101950,-17.278649
102000,-16.348754
102050,-15.213754
102100,-12.483702
102150,-14.293093
102200,-14.753409
102250,-17.658274
102300,-15.097725
102350,-13.353516
102400,-14.45284
102450,-17.206179
102500,-15.829368
102550,-14.663348
102600,-17.815467
102650,-11.911461
102700,-14.235395
102750,-17.918731
102800,-14.443024
102850,-10.760333
102900,-17.422195
102950,-19.354449
103000,-16.700989
103050,-13.143497
103100,-19.732149
103150,-18.190004
103200,-11.914636
103250,-14.342126
103300,-16.209085
103350,-15.286616
103400,-15.937086
103450,-15.541432
103500,-21.532209
103550,-12.049628
103600,-15.832602
103650,-21.208591
103700,-15.224985
103750,-21.253054
103800,-14.168257
103850,-18.913223
103900,-16.318075
103950,-12.0284
104000,-14.113157
104050,-17.028713
104100,-16.580507
104150,-19.301837
104200,-17.634849
104250,-17.249266
104300,-13.625585
104350,-16.78887
104400,-14.01294
104450,-14.564557
104500,-16.762806
104550,-12.950222
104600,-15.164025
104650,-14.162212
104700,-12.591225
104750,-15.504721
104800,-14.853942
104850,-16.970822
104900,-14.061612
104950,-15.873565
105000,-17.241057
105050,-16.489584
105100,-13.479447
105150,-16.276316
105200,-15.863182
105250,-14.206746
105300,-17.168664
105350,-18.873444
105400,-15.483761
105450,-15.650129
105500,-16.558529
105550,-13.723645
105600,-13.611253
105650,-12.666951
105700,-20.92753
105750,-11.686354
105800,-17.643879
105850,-15.036326
105900,-12.856969
105950,-11.567397
106000,-12.235199
106050,-17.549936
106100,-13.123791
106150,-13.28256
106200,-11.849285
106250,-12.355319
106300,-17.751127
106350,-14.391127
106400,-17.402512
106450,-11.723352
106500,-20.08875
106550,-11.167477
106600,-11.709722
106650,-19.626135
106700,-14.177496
106750,-15.488068
106800,-15.116277
106850,-13.876138
106900,-13.299572
106950,-16.635294
107000,-12.408461
107050,-12.173667
107100,-19.173007
107150,-18.72736
107200,-13.49217
107250,-16.836294
107300,-15.39938
107350,-16.72617
107400,-12.412867
107450,-13.956221
107500,-15.191817
107550,-15.799514
107600,-18.51633
107650,-12.432174
107700,-20.48177
107750,-15.481567
107800,-14.041298
107850,-17.873995
107900,-13.138713
107950,-15.727439
108000,-10.883206
108050,-16.171143
108100,-12.296637
108150,-13.844294
108200,-12.715842
108250,-15.568984
108300,-17.55335
108350,-13.601376
108400,-15.289575
108450,-17.235306
108500,-14.460042
108550,-12.182354
108600,-12.378368
108650,-13.520265
108700,-16.387483
108750,-18.009987
108800,-13.880464
108850,-11.463675
108900,-14.161045
108950,-17.722099
109000,-16.358715
109050,-14.892513
109100,-12.110603
109150,-13.706958
109200,-14.455911
109250,-14.863098
109300,-17.960325
109350,-14.176567
109400,-15.305447
109450,-16.851641
109500,-16.090377
109550,-17.911191
109600,-15.435563
109650,-17.678041
109700,-16.796998
109750,-18.081723
109800,-19.39966
109850,-12.814646
109900,-15.16908
109950,-15.380867
110000,-15.806665
110050,-16.418641
110100,-16.379539
110150,-13.570099
110200,-19.273638
110250,-10.163463
110300,-12.613922
110350,-10.859135
110400,-13.528255
110450,-14.125565
110500,-14.174303
110550,-14.473052
110600,-13.51939
110650,-14.770491
110700,-15.877027
110750,-13.231747
110800,-13.599914
110850,-17.048308
110900,-12.191357
110950,-13.213219
111000,-10.775396
111050,-13.11403
111100,-12.680974
111150,-14.676286
111200,-10.309264
111250,-11.074486
111300,-15.448986
111350,-14.153564
111400,-14.245275
111450,-13.152712
111500,-14.448722
111550,-15.721249
111600,-12.007362
111650,-17.122799
111700,-10.612185
111750,-11.12612
111800,-9.903478
111850,-13.561102
111900,-11.734897
111950,-18.316893
112000,-13.674741
112050,-11.25097
112100,-14.185528
112150,-16.163437
112200,-16.763272
112250,-12.13553
112300,-10.464132
112350,-12.847654
112400,-10.184057
112450,-16.961552
112500,-15.620889
112550,-13.186557
112600,-11.364893
112650,-13.174021
112700,-16.628279
112750,-14.901708
112800,-12.705279
112850,-12.653009
112900,-13.490002
112950,-16.48179
113000,-18.28917
113050,-10.223284
113100,-18.125137
113150,-11.100196
113200,-13.736071
113250,-10.548894
113300,-14.882594
113350,-18.075585
113400,-11.972274
113450,-14.480539
113500,-13.074753
113550,-9.659676
113600,-15.127441
113650,-10.77118
113700,-18.053202
113750,-11.8257
113800,-13.092488
113850,-12.963306
113900,-13.934366
113950,-15.377694
114000,-14.158291
114050,-13.541861
114100,-11.961228
114150,-12.821118
114200,-12.096035
114250,-15.426939
114300,-11.918449
114350,-15.888621
114400,-11.843031
114450,-15.553232
114500,-15.028907
114550,-10.452777
114600,-13.136883
114650,-14.890136
114700,-15.652697
114750,-16.690326
114800,-10.905066
114850,-10.555336
114900,-11.09508
114950,-14.033081
115000,-13.212127
115050,-14.383575
115100,-15.124032
115150,-12.041258
115200,-13.933548
115250,-12.264504
115300,-14.015934
115350,-16.162876
115400,-18.378541
115450,-15.936537
115500,-14.110533
115550,-15.57712
115600,-14.035081
115650,-14.121188
115700,-14.08668
115750,-12.188452
115800,-13.471872
115850,-12.004442
115900,-11.096828
115950,-16.141399
116000,-15.906264
116050,-11.742198
116100,-14.988536
116150,-13.356804
116200,-12.051137
116250,-15.537014
116300,-15.89628
116350,-11.392491
116400,-17.553072
116450,-14.915982
116500,-14.318553
116550,-10.521403
116600,-20.685279
116650,-12.509205
116700,-14.24054
116750,-15.075735
116800,-10.532738
116850,-14.316813
116900,-10.998584
116950,-13.221446
117000,-17.436586
117050,-11.004093
117100,-13.686131
117150,-11.192918
117200,-17.94301
117250,-16.455926
117300,-13.408038
117350,-17.241631
117400,-14.693245
117450,-17.511807
117500,-14.341039
117550,-14.021335
117600,-14.016513
117650,-10.688016
117700,-13.76241
117750,-11.843594
117800,-10.8792
117850,-12.601847
117900,-17.861928
117950,-13.033536
118000,-9.31599
118050,-17.474898
118100,-12.143336
118150,-12.289739
118200,-12.587222
118250,-14.283294
118300,-12.416044
118350,-16.876445
118400,-16.072044
118450,-9.980425
118500,-18.597674
118550,-12.751495
118600,-11.191397
118650,-12.114602
118700,-13.271119
118750,-16.598029
118800,-15.229742
118850,-12.066891
118900,-14.938386
118950,-10.732062
119000,-14.656384
119050,-17.124281
119100,-12.246728
119150,-12.773311
119200,-12.989756
119250,-13.942982
119300,-16.730398
119350,-18.280192
119400,-13.420628
119450,-12.328289
119500,-11.537697
119550,-9.8663
119600,-12.328999
119650,-17.845824
119700,-16.453924
119750,-12.973892
119800,-16.184236
119850,-14.525884
119900,-12.165758
119950,-11.223881
120000,-13.093892
120050,-13.147832
120100,-11.962456
120150,-14.200586
120200,-13.299116
120250,-15.714876
120300,-14.861027
120350,-15.177496
120400,-16.512841
120450,-14.089774
120500,-11.25944
120550,-12.49045
120600,-14.472549
120650,-14.629853
120700,-13.124195
120750,-14.168649
120800,-11.369528
120850,-15.787499
120900,-17.120105
120950,-13.127895
121000,-11.53568
121050,-12.667339
121100,-14.500546
121150,-15.797593
121200,-10.822296
121250,-9.778571
121300,-12.244072
121350,-16.687043
121400,-16.045126
121450,-13.946695
121500,-13.20498
121550,-16.325419
121600,-12.801923
121650,-17.382739
121700,-15.751613
121750,-14.933714
121800,-13.709693
121850,-11.782986
121900,-13.984412
121950,-15.784476
122000,-10.866968
122050,-17.263227
122100,-14.144167
122150,-10.0206
122200,-10.962243
122250,-10.016847
122300,-10.75319
122350,-16.430631
122400,-11.876666
122450,-9.500541
122500,-9.714173
122550,-17.331333
122600,-9.06252
122650,-15.1932
122700,-15.253397
122750,-22.040114
122800,-10.730387
122850,-18.719079
122900,-10.66124
122950,-16.190675
123000,-9.922446
123050,-17.363818
123100,-15.515575
123150,-13.901837
123200,-10.68532
123250,-10.961083
123300,-15.303183
123350,-10.238768
123400,-11.251714
123450,-11.501101
123500,-16.534121
123550,-12.496451
123600,-13.428036
123650,-14.345105
123700,-8.919412
123750,-16.692897
123800,-10.820733
123850,-12.025636
123900,-9.652553
123950,-11.620844
124000,-13.612514
124050,-12.25041
124100,-15.429677
124150,-11.984569
124200,-9.832939
124250,-14.23233
124300,-9.195568
124350,-11.895739
124400,-14.816816
124450,-16.791352
124500,-16.593557
124550,-13.70281
124600,-8.769393
124650,-10.384487
124700,-11.043919
124750,-11.024138
124800,-12.749795
124850,-15.862703
124900,-11.229622
124950,-10.468601
125000,-12.778651
125050,-14.235105
125100,-10.890903
125150,-11.061662
125200,-14.346364
125250,-14.829038
125300,-11.126742
125350,-7.92764
125400,-9.845795
125450,-13.190439
125500,-10.745964
125550,-9.539106
125600,-11.86665
125650,-13.85835
125700,-9.240245
125750,-10.843485
125800,-10.30503
125850,-10.628941
125900,-13.175138
125950,-16.633198
126000,-10.976765
126050,-13.980246
126100,-11.971131
126150,-8.956671
126200,-12.344741
126250,-11.327267
126300,-11.312512
126350,-12.596118
126400,-16.783843
126450,-9.01496
126500,-14.525665
126550,-11.379184
126600,-9.749643
126650,-10.665259
126700,-12.046769
126750,-14.002515
126800,-15.536304
126850,-10.094454
126900,-13.49546
126950,-17.329025
127000,-15.56658
127050,-13.235038
127100,-15.912308
127150,-16.037412
127200,-10.85796
127250,-14.666023
127300,-10.961793
127350,-8.166343
127400,-17.118775
127450,-9.595358
127500,-15.304795
127550,-12.939088
127600,-7.341487
127650,-8.601931
127700,-12.874893
127750,-9.699413
127800,-10.994433
127850,-9.9024
127900,-11.923609
127950,-11.64398
128000,-11.732562
128050,-9.037153
128100,-15.22326
128150,-15.93203
128200,-13.05034
128250,-9.939791
128300,-12.977769
128350,-10.607311
128400,-13.891456
128450,-10.938174
128500,-16.50677
128550,-14.501472
128600,-14.025711
128650,-17.344031
128700,-13.134362
128750,-9.342296
128800,-11.273894
128850,-9.728355
128900,-16.089845
128950,-13.132699
129000,-14.412046
129050,-11.594241
129100,-12.889186
129150,-10.36651
129200,-13.096035
129250,-10.228479
129300,-9.444561
129350,-13.822198
129400,-11.033127
129450,-8.402619
129500,-16.123027
129550,-11.635932
129600,-10.891812
129650,-12.616252
129700,-15.181445
129750,-9.246696
129800,-13.634784
129850,-16.220239
129900,-15.994383
129950,-10.399618
130000,-8.169988
130050,-16.990799
130100,-13.164627
130150,-8.754653
130200,-16.763465
130250,-17.359226
130300,-14.595309
130350,-12.208501
130400,-15.538213
130450,-16.230618
130500,-10.032568
130550,-11.688689
130600,-13.185246
130650,-9.474544
130700,-9.705709
130750,-13.613015
130800,-9.164578
130850,-9.887733
130900,-11.40808
130950,-13.869109
131000,-11.789649
131050,-10.449162
131100,-13.594051
131150,-9.495975
131200,-9.90367
131250,-9.591347
131300,-13.617117
131350,-9.101687
131400,-10.193607
131450,-11.329041
131500,-10.157012
131550,-9.499081
131600,-7.583949
131650,-9.874637
131700,-7.246254
131750,-15.372198
131800,-15.441553
131850,-8.139597
131900,-12.006146
131950,-8.57715
132000,-17.188386
132050,-11.993664
132100,-17.596852
132150,-10.68829
132200,-7.04258
132250,-12.780532
132300,-12.504122
132350,-12.331813
132400,-11.994366
132450,-10.365424
132500,-12.712711
132550,-14.733215
132600,-16.23854
132650,-11.301595
132700,-14.888122
132750,-10.209105
132800,-7.917902
132850,-6.969592
132900,-10.499875
132950,-10.605431
133000,-11.629865
133050,-12.941725
133100,-9.148272
133150,-10.806735
133200,-14.684677
133250,-12.153284
133300,-10.617874
133350,-17.087783
133400,-11.756912
133450,-10.933864
133500,-12.656325
133550,-10.710553
133600,-17.228443
133650,-13.889135
133700,-10.19815
133750,-8.726567
133800,-12.360542
133850,-15.224028
133900,-9.165411
133950,-10.138559
134000,-17.51633
134050,-10.88474
134100,-6.427821
134150,-10.857234
134200,-14.789973
134250,-10.395984
134300,-14.963881
134350,-12.751947
134400,-12.670618
134450,-10.420355
134500,-11.466705
134550,-9.586052
134600,-14.757789
134650,-12.108778
134700,-8.852192
134750,-12.323076
134800,-15.265164
134850,-10.786364
134900,-16.021778
134950,-10.514087
135000,-5.928498
135050,-14.265577
135100,-14.584778
135150,-12.966249
135200,-11.969495
135250,-16.33846
135300,-10.007392
135350,-12.056411
135400,-11.663873
135450,-9.547223
135500,-17.591819
135550,-14.16973
135600,-12.506822
135650,-14.579507
135700,-10.401389
135750,-6.858765
135800,-9.727132
135850,-14.82764
135900,-16.601809
135950,-6.655964
136000,-9.47505
136050,-14.572618
136100,-12.301913
136150,-9.162523
136200,-9.144202
136250,-10.928059
136300,-8.943819
136350,-9.691546
136400,-9.99956
136450,-12.770268
136500,-14.752831
136550,-7.379654
136600,-10.594593
136650,-8.832227
136700,-11.297296
136750,-6.281597
136800,-12.775214
136850,-9.262724
136900,-9.108892
136950,-8.608677
137000,-6.641927
137050,-11.821213
137100,-11.508795
137150,-7.515651
137200,-14.999979
137250,-10.092872
137300,-11.933265
137350,-10.825261
137400,-7.210302
137450,-10.395535
137500,-8.398408
137550,-11.879487
137600,-17.716409
137650,-15.245879
137700,-11.488504
137750,-9.93965
137800,-15.881252
137850,-12.284222
137900,-10.399257
137950,-8.993283
138000,-9.893091
138050,-14.716255
138100,-9.427366
138150,-8.125567
138200,-5.418242
138250,-9.942827
138300,-10.329659
138350,-10.750613
138400,-9.996657
138450,-7.155311
138500,-10.636508
138550,-11.749497
138600,-15.165893
138650,-11.607633
138700,-14.011398
138750,-10.720841
138800,-8.560982
138850,-12.797299
138900,-7.896668
138950,-8.899966
139000,-6.84901
139050,-12.178711
139100,-15.042154
139150,-9.730505
139200,-11.829677
139250,-12.420899
139300,-9.382797
139350,-15.029017
139400,-9.984802
139450,-8.981196
139500,-9.639716
139550,-7.758343
139600,-14.160013
139650,-13.145902
139700,-14.539682
139750,-15.414796
139800,-17.110348
139850,-9.060683
139900,-11.852885
139950,-15.321109
140000,-10.687116
140050,-11.287567
140100,-13.879016
140150,-10.376072
140200,-7.1144
140250,-13.71811
140300,-15.829468
140350,-9.819708
140400,-14.063394
140450,-9.366369
140500,-7.949581
140550,-9.327792
140600,-9.389891
140650,-11.451491
140700,-11.108791
140750,-10.588628
140800,-9.329497
140850,-9.631114
140900,-8.392904
140950,-11.536482
141000,-8.956322
141050,-12.375391
141100,-14.823292
141150,-6.752692
141200,-9.306952
141250,-11.614438
141300,-7.607687
141350,-11.728477
141400,-9.982621
141450,-11.779003
141500,-10.275402
141550,-5.961777
141600,-10.930671
141650,-11.408433
141700,-10.066154
141750,-13.054575
141800,-11.288019
141850,-8.787194
141900,-11.167472
141950,-14.165883
142000,-10.268262
142050,-16.104396
142100,-7.328734
142150,-9.309431
142200,-16.464438
142250,-11.321482
142300,-13.901736
142350,-8.350098
142400,-8.54906
142450,-10.727246
142500,-8.374395
142550,-14.183516
142600,-12.341756
142650,-10.890741
142700,-9.681111
142750,-8.304166
142800,-8.737568
142850,-10.256262
142900,-5.981003
142950,-5.096066
143000,-10.701131
143050,-7.700155
143100,-16.105874
143150,-13.587906
143200,-13.07002
143250,-12.608167
143300,-14.166764
143350,-11.270608
143400,-7.68536
143450,-6.464723
143500,-11.085041
143550,-11.565473
143600,-8.51681
143650,-10.104379
143700,-8.103744
143750,-5.581709
143800,-10.625242
143850,-9.407773
143900,-8.750845
143950,-9.567552
144000,-8.505057
144050,-15.920502
144100,-14.663822
144150,-7.894456
144200,-13.506269
144250,-8.109584
144300,-6.01502
144350,-10.399437
144400,-10.881046
144450,-11.732022
144500,-7.881507
144550,-10.6568
144600,-11.38766
144650,-12.237172
144700,-6.076873
144750,-9.526309
144800,-8.499641
144850,-9.534736
144900,-9.492419
144950,-8.844167
145000,-14.884762
145050,-11.305641
145100,-9.485903
145150,-8.926695
145200,-7.930015
145250,-13.918409
145300,-5.357739
145350,-6.552368
145400,-11.708895
145450,-14.237283
145500,-10.324245
145550,-10.558044
145600,-7.891109
145650,-11.527466
145700,-9.013318
145750,-14.803218
145800,-5.583821
145850,-8.586859
145900,-9.006605
145950,-7.400968
146000,-6.013892
146050,-10.206965
146100,-10.138319
146150,-10.56188
146200,-10.651327
146250,-13.747994
146300,-9.542399
146350,-9.998854
146400,-13.514703
146450,-14.512089
146500,-8.128473
146550,-7.646596
146600,-9.403816
146650,-10.94143
146700,-7.236877
146750,-6.362374
146800,-5.239101
146850,-12.44432
146900,-7.838615
146950,-8.0705
147000,-12.274352
147050,-14.677243
147100,-14.332239
147150,-8.838986
147200,-9.225398
147250,-8.417579
147300,-9.212086
147350,-10.348848
147400,-7.519843
147450,-11.263417
147500,-8.1509
147550,-12.146642
147600,-9.92541
147650,-15.370702
147700,-8.923506
147750,-12.369479
147800,-11.555651
147850,-8.931267
147900,-17.327222
147950,-7.875407
148000,-8.035794
148050,-8.78992
148100,-9.973343
148150,-7.007322
148200,-8.04243
148250,-10.935711
148300,-11.28803
148350,-5.427339
148400,-6.513874
148450,-10.28086
148500,-11.123813
148550,-13.28313
148600,-8.920122
148650,-5.748323
148700,-7.425973
148750,-9.406394
148800,-7.990585
148850,-9.516674
148900,-10.241285
148950,-14.711831
149000,-9.428215
149050,-9.606024
149100,-10.493498
149150,-11.500709
149200,-9.170526
149250,-10.86542
149300,-14.763567
149350,-15.940072
149400,-6.847165
149450,-12.091627
149500,-7.788463
149550,-5.867093
149600,-10.518148
149650,-11.797384
149700,-10.326184
149750,-7.88502
149800,-9.49754
149850,-9.343623
149900,-15.612028
149950,-13.562784
150000,-10.533277
150050,-12.472747
150100,-8.548468
150150,-9.350225
150200,-7.117978
150250,-9.303229
150300,-7.838527
150350,-10.557753
150400,-12.097423
150450,-12.356143
150500,-13.603732
150550,-9.856283
150600,-8.281487
150650,-11.574569
150700,-8.461213
150750,-7.771018
150800,-12.57483
150850,-8.550408
150900,-11.072399
150950,-7.964613
151000,-6.492089
151050,-10.637756
151100,-9.138422
151150,-10.84347
151200,-14.595067
151250,-9.208248
151300,-10.435207
151350,-13.291974
151400,-14.495872
151450,-11.536778
151500,-9.892842
151550,-10.670656
151600,-6.599075
151650,-7.846893
151700,-6.701212
151750,-8.566787
151800,-9.228811
151850,-9.677895
151900,-9.600496
151950,-12.893095
152000,-7.677705
152050,-7.970584
152100,-6.822895
152150,-13.43317
152200,-6.91676
152250,-6.540578
152300,-8.735476
152350,-6.751124
152400,-8.68425
152450,-6.963439
152500,-13.467195
152550,-8.702834
152600,-5.531012
152650,-10.682365
152700,-8.167595
152750,-12.259925
152800,-6.908576
152850,-8.158339
152900,-12.62398
152950,-7.271847
153000,-9.575638
153050,-9.077716
153100,-4.804176
153150,-5.067017
153200,-5.731163
153250,-10.211043
153300,-6.170854
153350,-8.402003
153400,-10.399819
153450,-8.703773
153500,-8.226229
153550,-7.851136
153600,-8.083239
153650,-8.195509
153700,-7.036219
153750,-8.897682
153800,-12.141866
153850,-6.368677
153900,-10.563296
153950,-13.521564
154000,-9.836424
154050,-7.818736
154100,-10.501953
154150,-8.897
154200,-8.20393
154250,-8.011097
154300,-9.158795
154350,-6.264763
154400,-9.641187
154450,-12.657502
154500,-9.153179
154550,-6.750694
154600,-10.524123
154650,-5.499242
154700,-8.600939
154750,-7.36823
154800,-5.835267
154850,-8.569857
154900,-11.83079
154950,-9.995357
155000,-10.110708
155050,-13.783642
155100,-9.249475
155150,-9.056085
155200,-5.122222
