#{"t_start": 1777197052.5872521, "env_id": "Reacher-v4"}
r,l,t
-8.088421,50,120.808203
-4.725293,50,120.821612
-3.842461,50,120.834881
-9.571913,50,120.84829
-5.49613,50,120.861859
-8.376915,50,120.875218
-4.312481,50,120.888619
-3.990446,50,120.90193
-8.609237,50,120.915295
-7.051572,50,120.92858
-2.2064,50,120.941968
-6.225413,50,121.373404
-7.717361,50,121.38684
-4.758532,50,121.400013
-3.904854,50,121.413186
-8.374067,50,121.426362
-11.395228,50,121.43981
-4.349156,50,121.453192
-9.433764,50,121.467482
-5.684283,50,121.480768
-4.555485,50,121.494261
-3.109395,50,121.507459
-4.291157,50,121.520725
-12.791931,50,121.533805
-3.809079,50,121.547032
-8.987652,50,121.560686
-10.701129,50,121.573824
-10.810266,50,121.58673
-4.942371,50,121.599434
-6.799648,50,121.612722
-8.607063,50,121.625975
-5.87069,50,121.63921
-7.827057,50,121.652256
-10.960867,50,121.666092
-6.948302,50,121.679016
-9.023919,50,121.692113
-5.121588,50,121.705021
-6.817171,50,121.717825
-8.802008,50,121.73084
-8.565595,50,121.744165
-5.455953,50,121.757478
-6.50817,50,121.771086
-6.209238,50,121.78416
-6.582669,50,121.797354
-4.742587,50,121.810489
-5.847016,50,121.823679
-7.385165,50,121.836796
-3.02394,50,121.849903
-6.632846,50,121.863447
-4.580816,50,121.876619
-12.018792,50,121.889757
-7.900438,50,121.903011
-7.513519,50,122.330005
-3.662161,50,122.343361
-7.186691,50,122.356456
-3.806317,50,122.370171
-5.466647,50,122.383007
-5.928553,50,122.396214
-5.87778,50,122.409473
-6.777592,50,122.422485
-5.586937,50,122.435642
-8.717756,50,122.448866
-6.527534,50,122.464302
-5.735501,50,122.477922
-5.714409,50,122.491228
-3.65459,50,122.504408
-4.419776,50,122.517588
-8.411647,50,122.530898
-3.421092,50,122.544083
-5.853876,50,122.557328
-6.292789,50,122.570691
-9.899563,50,122.583824
-4.649059,50,122.597043
-7.956464,50,122.610475
-2.881878,50,122.623676
-4.892907,50,122.636739
-8.688401,50,122.649887
-9.949604,50,122.663719
-9.951528,50,122.676903
-2.112464,50,122.689762
-5.529709,50,122.702597
-7.481872,50,122.715487
-2.640414,50,122.728333
-4.543656,50,122.741209
-5.64737,50,122.754005
-10.255404,50,122.767464
-6.770905,50,122.781946
-5.734402,50,122.796412
-2.066444,50,122.810624
-4.071498,50,122.823745
-8.616327,50,122.836789
-6.085379,50,122.849847
-8.516745,50,122.863562
-3.178295,50,123.286193
-6.855352,50,123.299378
-9.774124,50,123.312712
-3.199453,50,123.325966
-10.405128,50,123.339226
-8.793376,50,123.35233
-6.270035,50,123.366647
-5.281427,50,123.379906
-2.34954,50,123.393166
-2.59103,50,123.406368
-5.250468,50,123.419427
-9.734447,50,123.432519
-9.135351,50,123.445662
-6.480895,50,123.458782
-7.248829,50,123.472404
-5.962194,50,123.485774
-11.304338,50,123.498909
-8.106403,50,123.512187
-5.197877,50,123.525374
-8.317211,50,123.538423
-7.228072,50,123.551576
-2.440594,50,123.565125
-7.417047,50,123.57847
-5.210115,50,123.591614
-9.07456,50,123.604692
-8.005059,50,123.617788
-2.941021,50,123.630856
-8.751344,50,123.643927
-9.245105,50,123.657181
-8.460705,50,123.670874
-6.364484,50,123.68401
-11.761907,50,123.697185
-8.859572,50,123.710421
-10.618494,50,123.723435
-8.551972,50,123.73659
-5.422808,50,123.749692
-10.509719,50,123.763024
-5.925889,50,123.776649
-8.337351,50,123.789875
-1.497266,50,123.80304
-7.931755,50,123.81616
-5.420907,50,124.242032
-5.52584,50,124.255322
-6.805298,50,124.268867
-8.535998,50,124.282133
-4.564169,50,124.295323
-2.669055,50,124.308405
-2.696624,50,124.321575
-6.45618,50,124.334464
-9.578933,50,124.3476
-8.598939,50,124.360775
-4.587669,50,124.374635
-13.399228,50,124.387914
-7.203443,50,124.400914
-1.456953,50,124.414094
-7.809204,50,124.42722
-7.609895,50,124.440383
-9.675798,50,124.453375
-8.267223,50,124.466516
-8.627462,50,124.480071
-5.26822,50,124.493084
-2.449676,50,124.506138
-8.250849,50,124.518965
-5.230989,50,124.531915
-9.347185,50,124.544794
-4.675637,50,124.5576
-8.004865,50,124.571096
-2.374343,50,124.584028
-6.912661,50,124.597047
-5.412441,50,124.609943
-5.430082,50,124.623197
-9.810637,50,124.636286
-4.721222,50,124.649461
-4.266943,50,124.66257
-6.288394,50,124.676317
-6.195291,50,124.689121
-5.550191,50,124.70194
-10.481654,50,124.714881
-5.746741,50,124.727673
-9.237439,50,124.740571
-3.563032,50,124.753165
-9.859597,50,124.766286
-9.398042,50,125.191659
-3.871982,50,125.205009
-10.622014,50,125.219141
-2.447357,50,125.233101
-9.571952,50,125.246733
-8.816816,50,125.260316
-3.818186,50,125.274157
-3.67015,50,125.287266
-11.155233,50,125.300554
-11.29274,50,125.31414
-9.330146,50,125.32777
-6.201493,50,125.341002
-8.085824,50,125.354172
-8.981596,50,125.367372
-11.85721,50,125.381358
-8.237124,50,125.394784
-9.897999,50,125.408054
-10.405855,50,125.421333
-5.617899,50,125.434895
-9.422104,50,125.448341
-8.328773,50,125.461733
-2.530171,50,125.475262
-4.581121,50,125.488583
-6.464527,50,125.501965
-8.807483,50,125.515358
-5.292001,50,125.528945
-11.556999,50,125.542334
-7.220556,50,125.555871
-12.720102,50,125.569122
-8.639894,50,125.583014
-8.931866,50,125.596562
-6.633157,50,125.609908
-7.174141,50,125.623548
-4.749703,50,125.636774
-5.737086,50,125.650137
-7.215725,50,125.663474
-5.532601,50,125.677152
-1.091132,50,125.690625
-5.642037,50,125.703892
-12.243904,50,125.717146
-6.709937,50,125.730526
-12.381412,50,126.150361
-5.597567,50,126.163658
-2.129976,50,126.177667
-6.565054,50,126.191414
-9.075695,50,126.205068
-4.571388,50,126.218594
-9.828487,50,126.232415
-3.17479,50,126.245915
-5.989576,50,126.259579
-3.288221,50,126.273295
-7.417928,50,126.287024
-9.625361,50,126.300462
-8.363298,50,126.313923
-10.214039,50,126.327642
-7.685761,50,126.341208
-8.356045,50,126.354697
-1.654561,50,126.36806
-4.792176,50,126.382011
-10.289958,50,126.395601
-1.917372,50,126.40899
-5.664457,50,126.422663
-6.284425,50,126.435946
-2.710133,50,126.449412
-9.111849,50,126.46285
-8.208783,50,126.476776
-7.619033,50,126.49024
-2.621358,50,126.503682
-6.454086,50,126.517194
-3.729614,50,126.530796
-5.136579,50,126.544339
-4.00886,50,126.557809
-3.138479,50,126.571075
-3.016704,50,126.584655
-6.497521,50,126.598088
-9.183711,50,126.611399
-3.159647,50,126.624916
-5.99494,50,126.638291
-7.30538,50,126.651799
-8.011496,50,126.665255
-5.405903,50,126.679039
-7.13528,50,126.692438
-8.568216,50,127.112569
-5.99472,50,127.125924
-6.305195,50,127.139553
-4.897803,50,127.152908
-6.704142,50,127.166558
-11.126828,50,127.180468
-7.264618,50,127.193745
-6.654296,50,127.207041
-7.198323,50,127.220359
-6.658923,50,127.23379
-4.510048,50,127.247191
-8.411205,50,127.260801
-5.245913,50,127.27469
-8.86051,50,127.288317
-8.146599,50,127.301738
-9.443424,50,127.315235
-2.820116,50,127.3287
-5.815923,50,127.342104
-10.097999,50,127.355559
-2.436185,50,127.36889
-10.210371,50,127.382639
-3.592604,50,127.396068
-11.066746,50,127.409552
-3.963994,50,127.42276
-2.36772,50,127.436039
-6.123134,50,127.44935
-8.026462,50,127.462672
-10.065427,50,127.476517
-8.226149,50,127.489493
-7.722847,50,127.503006
-2.06691,50,127.516296
-3.837182,50,127.529815
-9.051969,50,127.543248
-7.823934,50,127.556698
-4.291591,50,127.569784
-11.871913,50,127.58348
-12.070645,50,127.597313
-6.058741,50,127.610896
-6.123585,50,127.624501
-7.468671,50,127.637727
-8.03528,50,127.651135
-2.491167,50,128.073523
-4.82428,50,128.087637
-5.52359,50,128.101763
-9.974191,50,128.115425
-6.600391,50,128.128966
-10.270451,50,128.142577
-8.065556,50,128.155699
-10.003784,50,128.169322
-2.530386,50,128.183222
-5.676841,50,128.196693
-3.290528,50,128.209979
-8.830494,50,128.223357
-11.257688,50,128.236802
-7.010004,50,128.250329
-7.782764,50,128.263892
-9.674233,50,128.277703
-3.111009,50,128.290994
-5.711041,50,128.304351
-5.459781,50,128.318158
-5.340848,50,128.33166
-7.037965,50,128.345088
-5.391057,50,128.358396
-6.229584,50,128.371787
-7.275525,50,128.386938
-9.190362,50,128.40021
-11.574436,50,128.414215
-6.08445,50,128.427407
-10.68138,50,128.441231
-12.526159,50,128.454486
-10.858376,50,128.467932
-3.88334,50,128.481623
-5.033674,50,128.495488
-4.089539,50,128.508976
-6.774194,50,128.523203
-9.741433,50,128.536537
-10.043337,50,128.550156
-11.77182,50,128.563761
-4.61857,50,128.577191
-8.792028,50,128.590975
-5.378026,50,128.604361
-7.479996,50,128.618393
-8.078023,50,129.042654
-5.617328,50,129.056024
-8.20775,50,129.069398
-6.849667,50,129.083444
-1.879076,50,129.096626
-6.195961,50,129.110333
-7.453412,50,129.123591
-2.257871,50,129.137082
-8.873475,50,129.150462
-11.555622,50,129.163771
-8.360544,50,129.177336
-2.833598,50,129.191214
-7.409795,50,129.204598
-9.55268,50,129.217901
-11.286616,50,129.231304
-9.419348,50,129.244555
-12.323713,50,129.258023
-11.096408,50,129.271196
-4.790826,50,129.284838
-6.986765,50,129.298391
-3.67892,50,129.31195
-6.188105,50,129.325462
-10.677855,50,129.338886
-6.074324,50,129.352312
-5.806058,50,129.365693
-11.055209,50,129.379994
-5.470357,50,129.393508
-6.245886,50,129.407115
-3.235691,50,129.420985
-8.553381,50,129.434606
-8.236026,50,129.448279
-6.285996,50,129.46192
-9.762279,50,129.475491
-4.752743,50,129.489663
-7.48359,50,129.50352
-8.708063,50,129.517309
-3.949638,50,129.531198
-1.567081,50,129.544709
-2.447521,50,129.558564
-8.978024,50,129.572315
-5.353014,50,129.586608
-6.35155,50,130.010804
-5.270265,50,130.024306
-5.496605,50,130.037991
-8.748206,50,130.051552
-11.120481,50,130.065213
-7.305334,50,130.078674
-7.752942,50,130.09314
-2.379499,50,130.106875
-4.03956,50,130.120609
-8.995761,50,130.135419
-2.855933,50,130.150302
-10.753419,50,130.165499
-3.61787,50,130.179722
-3.908522,50,130.194386
-6.780721,50,130.208683
-5.926688,50,130.2229
-6.797097,50,130.237017
-1.728109,50,130.251256
-3.32078,50,130.265863
-8.280008,50,130.280426
-4.83994,50,130.295243
-5.859381,50,130.309666
-6.746942,50,130.323006
-6.235089,50,130.336553
-6.224124,50,130.35038
-7.711101,50,130.363724
-5.910896,50,130.377299
-5.509434,50,130.390801
-5.38209,50,130.404164
-7.27628,50,130.417768
-7.626757,50,130.431315
-8.660489,50,130.444657
-10.284468,50,130.457927
-6.535869,50,130.471415
-7.816922,50,130.485328
-4.114345,50,130.49872
-10.572464,50,130.51239
-6.561512,50,130.525827
-11.933817,50,130.539232
-10.208833,50,130.552759
-7.57865,50,130.566216
-4.287946,50,130.987429
-3.991925,50,131.000933
-11.327569,50,131.014704
-8.250771,50,131.028095
-3.33953,50,131.041428
-8.986515,50,131.054901
-6.621622,50,131.068402
-10.270781,50,131.081739
-7.042201,50,131.095608
-7.048049,50,131.109127
-5.559986,50,131.12253
-4.791019,50,131.135994
-4.404292,50,131.149382
-6.566366,50,131.162716
-5.462644,50,131.176179
-11.297678,50,131.190181
-3.574244,50,131.203807
-3.936879,50,131.217531
-6.683323,50,131.231374
-3.467591,50,131.244965
-8.383173,50,131.258419
-4.175291,50,131.271923
-6.206665,50,131.285952
-1.902814,50,131.299412
-6.581452,50,131.313127
-3.656665,50,131.326511
-9.694929,50,131.339814
-6.633485,50,131.353352
-4.307505,50,131.366774
-6.532753,50,131.380305
-8.93164,50,131.394113
-6.098774,50,131.407412
-5.350437,50,131.420814
-8.271305,50,131.434422
-7.711283,50,131.447803
-6.961064,50,131.461225
-6.853348,50,131.474541
-5.368113,50,131.488547
-9.506209,50,131.501973
-4.386719,50,131.515539
-5.025873,50,131.528947
-5.545911,50,131.952109
-6.531527,50,131.965073
-5.821349,50,131.978629
-3.495295,50,131.992146
-7.735353,50,132.005551
-8.026092,50,132.019096
-4.279563,50,132.03242
-3.191347,50,132.045731
-7.90959,50,132.059037
-9.656905,50,132.072304
-2.837424,50,132.085678
-7.770597,50,132.099805
-1.798602,50,132.113119
-6.912335,50,132.126654
-7.371802,50,132.139997
-6.592325,50,132.15348
-5.455511,50,132.167008
-5.033028,50,132.180347
-4.792409,50,132.194336
-2.626802,50,132.207606
-5.447697,50,132.221189
-8.92773,50,132.234439
-4.865609,50,132.247702
-2.500475,50,132.260988
-11.206388,50,132.274247
-5.507656,50,132.287803
-5.575766,50,132.301191
-8.015055,50,132.31484
-6.840464,50,132.328387
-6.071865,50,132.341752
-2.414912,50,132.354942
-10.982526,50,132.368478
-11.36466,50,132.381959
-8.363561,50,132.395722
-5.231189,50,132.408873
-7.091723,50,132.422093
-7.928816,50,132.435503
-3.665262,50,132.448748
-5.070906,50,132.46204
-6.295247,50,132.47527
-8.457304,50,132.488782
-6.937831,50,132.91003
-6.084537,50,132.923627
-2.857798,50,132.937227
-10.756461,50,132.950997
-3.375509,50,132.964488
-7.937479,50,132.977982
-5.482331,50,132.992003
-3.906084,50,133.005857
-3.891725,50,133.019558
-7.815395,50,133.033374
-5.220883,50,133.047129
-3.959851,50,133.060901
-1.366605,50,133.074332
-9.730207,50,133.088107
-3.697504,50,133.101998
-9.833555,50,133.115504
-7.084972,50,133.129647
-3.94248,50,133.143577
-6.959979,50,133.157248
-7.774846,50,133.170863
-7.991267,50,133.184291
-6.69732,50,133.198388
-6.833112,50,133.211993
-11.058866,50,133.225811
-5.705055,50,133.239292
-5.615289,50,133.253118
-6.396818,50,133.266599
-9.778818,50,133.280158
-9.126806,50,133.294027
-5.92571,50,133.307666
-7.945735,50,133.321447
-6.06464,50,133.335239
-3.132549,50,133.348844
-6.870211,50,133.362689
-5.025051,50,133.376219
-4.940144,50,133.389786
-8.433969,50,133.403831
-7.017141,50,133.417529
-7.682919,50,133.431437
-4.190964,50,133.445212
-9.856593,50,133.458719
-8.666477,50,133.893369
-9.148544,50,133.906816
-7.780793,50,133.920513
-7.312246,50,133.934153
-6.832497,50,133.947731
-4.735133,50,133.961269
-8.84381,50,133.974484
-7.061854,50,133.988026
-11.812542,50,134.002237
-5.263739,50,134.016208
-2.240783,50,134.030035
-3.510934,50,134.04363
-2.24197,50,134.057132
-7.787943,50,134.07066
-9.948501,50,134.08413
-6.607346,50,134.098565
-4.788978,50,134.11213
-7.376275,50,134.12568
-8.672595,50,134.139519
-8.944041,50,134.153163
-3.587214,50,134.166773
-7.325522,50,134.180156
-6.027339,50,134.194112
-2.559755,50,134.207574
-5.978861,50,134.221284
-2.337241,50,134.23485
-7.04919,50,134.248419
-4.471372,50,134.262122
-8.46456,50,134.275817
-4.615648,50,134.289388
-7.450749,50,134.303398
-9.576358,50,134.316952
-4.244025,50,134.330489
-4.184223,50,134.34409
-5.714352,50,134.357494
-5.416954,50,134.371098
-7.321479,50,134.384712
-7.358028,50,134.39908
-12.026654,50,134.41256
-8.036266,50,134.426059
-2.673239,50,134.439446
-11.180827,50,134.864515
-11.98831,50,134.878453
-11.805558,50,134.892117
-4.220276,50,134.905861
-3.19547,50,134.919631
-3.628518,50,134.933032
-5.930271,50,134.946821
-8.32554,50,134.960263
-12.190145,50,134.974129
-6.733374,50,134.98789
-3.232253,50,135.002419
-4.719504,50,135.016149
-5.188121,50,135.029784
-4.094666,50,135.043533
-6.472046,50,135.057176
-7.054134,50,135.071013
-9.493863,50,135.084508
-2.242798,50,135.098807
-2.059986,50,135.112271
-7.46405,50,135.125777
-12.2701,50,135.139169
-7.07536,50,135.152677
-7.182345,50,135.166145
-6.470349,50,135.179635
-2.655819,50,135.193129
-8.590722,50,135.207282
-10.780845,50,135.221054
-2.920839,50,135.234883
-5.777246,50,135.248985
-8.875523,50,135.262612
-6.911248,50,135.276344
-2.603502,50,135.289904
-7.543902,50,135.303855
-3.492319,50,135.31773
-4.45386,50,135.331549
-4.145285,50,135.345286
-6.671862,50,135.358832
-1.92618,50,135.372224
-8.535992,50,135.385648
-4.601833,50,135.400065
-10.756788,50,135.413687
-8.879406,50,135.837996
-8.675255,50,135.851522
-8.239309,50,135.865351
-5.626808,50,135.879142
-3.350814,50,135.892393
-5.272994,50,135.90638
-10.855508,50,135.919977
-4.123913,50,135.933567
-1.649896,50,135.947061
-6.963128,50,135.960487
-6.993079,50,135.973917
-7.310417,50,135.98738
-1.747007,50,136.001119
-7.283253,50,136.014678
-6.827165,50,136.028004
-10.082809,50,136.041478
-2.190776,50,136.055156
-9.423548,50,136.068407
-5.933192,50,136.081835
-8.791673,50,136.095325
-3.69443,50,136.108813
-4.702319,50,136.122382
-2.808874,50,136.135884
-7.071859,50,136.149651
-5.383602,50,136.163131
-11.488476,50,136.176614
-3.50857,50,136.190274
-8.262192,50,136.204531
-8.361733,50,136.218244
-8.463215,50,136.231669
-3.515724,50,136.245298
-7.130611,50,136.258864
-5.866283,50,136.272459
-3.661848,50,136.285904
-10.239037,50,136.300004
-9.558344,50,136.313644
-4.840361,50,136.326993
-8.436363,50,136.340561
-3.368234,50,136.354226
-6.537954,50,136.367687
-3.652542,50,136.381002
-9.540223,50,136.80476
-3.595787,50,136.81815
-9.972996,50,136.831954
-5.113607,50,136.845645
-3.214688,50,136.859447
-2.316625,50,136.872946
-7.966781,50,136.886694
-5.21756,50,136.900146
-10.381049,50,136.914393
-8.68249,50,136.927866
-8.120536,50,136.941712
-6.934609,50,136.955645
-4.684805,50,136.96944
-6.554171,50,136.983012
-8.202901,50,136.996596
-5.25459,50,137.010292
-8.797301,50,137.023677
-8.361996,50,137.037409
-5.011359,50,137.051106
-1.633974,50,137.064866
-3.782787,50,137.078222
-7.949517,50,137.091757
-12.236225,50,137.10605
-7.132286,50,137.119684
-2.668417,50,137.133495
-3.484763,50,137.147216
-8.08339,50,137.160935
-4.029652,50,137.174482
-7.775271,50,137.188059
-8.223182,50,137.201749
-3.964528,50,137.215727
-6.848445,50,137.229146
-7.983957,50,137.242613
-8.628004,50,137.25614
-2.306642,50,137.269575
-3.591589,50,137.282848
-4.011071,50,137.296121
-6.030979,50,137.309958
-3.674038,50,137.323426
-6.800144,50,137.337061
-7.429287,50,137.350566
-3.983583,50,137.774372
-2.327058,50,137.787749
-5.071115,50,137.801384
-9.065193,50,137.818649
-5.3752,50,137.832131
-5.527514,50,137.845433
-8.31502,50,137.858842
-6.625259,50,137.872379
-7.90188,50,137.885965
-3.100101,50,137.899137
-7.466916,50,137.912818
-5.057097,50,137.926192
-4.21647,50,137.940058
-8.990134,50,137.953612
-5.643468,50,137.967192
-6.299701,50,137.980837
-5.190425,50,137.994155
-5.948009,50,138.008147
-3.280234,50,138.02139
-10.285209,50,138.034913
-8.417482,50,138.048298
-7.431008,50,138.061759
-4.853537,50,138.07503
-2.756147,50,138.088404
-5.559159,50,138.101856
-7.618184,50,138.115922
-8.228939,50,138.129413
-9.459434,50,138.142917
-2.735976,50,138.156356
-5.584274,50,138.169879
-6.141007,50,138.183393
-6.282484,50,138.19668
-6.303816,50,138.211216
-6.759223,50,138.22571
-7.808958,50,138.23987
-7.796287,50,138.254381
-4.88739,50,138.268723
-6.897891,50,138.28333
-6.354746,50,138.296854
-7.393897,50,138.310889
-4.203567,50,138.324496
-5.318288,50,138.8768
-9.042768,50,138.896269
-4.286078,50,138.910638
-4.285647,50,138.924814
-7.201572,50,138.938766
-7.631975,50,138.954608
-6.683598,50,138.968056
-6.019179,50,138.981305
-5.289107,50,138.994486
-9.4346,50,139.007628
-5.666388,50,139.021033
-4.607549,50,139.034112
-4.264147,50,139.047215
-8.948175,50,139.060188
-10.197518,50,139.073642
-3.738606,50,139.086747
-2.455364,50,139.100041
-12.224012,50,139.114017
-9.177127,50,139.127272
-6.785959,50,139.140492
-4.236824,50,139.153527
-7.883068,50,139.166529
-2.697139,50,139.179582
-5.667597,50,139.192686
-6.5678,50,139.205929
-1.422858,50,139.219614
-4.256969,50,139.233001
-4.922141,50,139.246533
-4.506162,50,139.25956
-4.542252,50,139.273132
-3.768941,50,139.286421
-10.132768,50,139.299572
-5.444729,50,139.313515
-6.099077,50,139.326864
-3.849646,50,139.340802
-5.692446,50,139.354064
-8.343172,50,139.367557
-5.762116,50,139.380897
-3.605321,50,139.394069
-8.850098,50,139.41043
-9.004428,50,139.424889
-2.465861,50,139.939498
-3.306913,50,139.955484
-6.864661,50,139.972518
-5.18449,50,139.986585
-9.639233,50,140.000182
-6.131066,50,140.014031
-7.75047,50,140.027442
-6.552485,50,140.040905
-9.672177,50,140.054308
-8.282338,50,140.067635
-5.088499,50,140.080716
-6.417953,50,140.093981
-5.947267,50,140.10752
-7.20213,50,140.121361
-10.536924,50,140.134785
-6.843229,50,140.148176
-3.206484,50,140.161553
-6.63496,50,140.174903
-5.8,50,140.188269
-6.585933,50,140.201726
-7.090974,50,140.215679
-6.165706,50,140.22905
-5.911605,50,140.24251
-7.413147,50,140.256048
-3.317687,50,140.269444
-6.981751,50,140.282773
-5.068723,50,140.296066
-9.222504,50,140.309444
-7.208694,50,140.323547
-5.385233,50,140.336914
-5.734033,50,140.350457
-5.792179,50,140.363641
-1.706869,50,140.377082
-6.291943,50,140.390356
-2.358412,50,140.403729
-4.37091,50,140.417411
-5.613894,50,140.430579
-5.075232,50,140.443958
-3.69623,50,140.457209
-2.485917,50,140.470633
-7.21425,50,140.483943
-6.08337,50,140.92613
-6.388406,50,140.939851
-4.129351,50,140.953167
-6.264248,50,140.966357
-3.23827,50,140.979514
-2.165743,50,140.992673
-5.049344,50,141.005841
-9.980669,50,141.019671
-5.618436,50,141.032902
-10.044469,50,141.046139
-8.25703,50,141.059311
-8.63858,50,141.072513
-5.527369,50,141.086216
-9.930025,50,141.099438
-7.899206,50,141.112673
-3.829299,50,141.126309
-7.339694,50,141.139408
-9.908005,50,141.152402
-5.667937,50,141.165556
-6.053699,50,141.178393
-7.172948,50,141.191387
-11.409385,50,141.204378
-8.521114,50,141.217902
-7.60648,50,141.23148
-7.620184,50,141.244649
-4.324111,50,141.257856
-4.013749,50,141.271193
-11.454506,50,141.284342
-5.656217,50,141.297434
-9.989009,50,141.310502
-6.175391,50,141.323917
-4.894666,50,141.338036
-4.506656,50,141.351865
-8.620289,50,141.36542
-4.713938,50,141.378979
-7.383266,50,141.395441
-6.554715,50,141.409287
-6.261056,50,141.425445
-5.437493,50,141.439074
-6.035665,50,141.455193
-3.985242,50,141.923476
-6.71968,50,141.938455
-6.718557,50,141.9558
-3.066873,50,141.970772
-3.933341,50,141.984887
-10.607048,50,141.99837
-7.590602,50,142.011765
-5.975343,50,142.026284
-1.16401,50,142.040734
-2.432879,50,142.053983
-3.840142,50,142.067088
-4.944491,50,142.080394
-5.889201,50,142.09375
-5.063858,50,142.10698
-5.673099,50,142.120755
-7.771663,50,142.134007
-6.627783,50,142.147153
-3.560561,50,142.160147
-10.675082,50,142.173259
-5.894343,50,142.186516
-5.853383,50,142.199709
-4.337328,50,142.213023
-3.634805,50,142.226667
-10.025432,50,142.239831
-7.033955,50,142.252966
-6.55266,50,142.266076
-6.290912,50,142.279097
-5.625171,50,142.292198
-5.243339,50,142.30528
-1.260081,50,142.318446
-3.074795,50,142.331967
-4.500216,50,142.345147
-8.393177,50,142.358342
-6.474268,50,142.371457
-4.662871,50,142.384585
-8.270178,50,142.397843
-6.171406,50,142.411154
-5.568323,50,142.424641
-4.994368,50,142.43782
-7.253569,50,142.451017
-8.301657,50,142.464195
-2.217927,50,142.900702
-9.461134,50,142.915563
-7.61947,50,142.930044
-4.187127,50,142.943662
-5.002665,50,142.957173
-5.723389,50,142.970773
-9.99137,50,142.984289
-8.260251,50,142.998148
-5.793087,50,143.011638
-4.867858,50,143.025922
-3.976973,50,143.039617
-8.294191,50,143.053113
-7.86178,50,143.06662
-6.769724,50,143.080092
-6.726111,50,143.093593
-6.608572,50,143.107109
-6.594591,50,143.120465
-7.436153,50,143.134353
-2.97378,50,143.147667
-8.017408,50,143.161067
-1.686787,50,143.174434
-10.022764,50,143.187666
-5.841565,50,143.201057
-2.485149,50,143.214343
-9.98919,50,143.228676
-5.887386,50,143.24201
-5.032766,50,143.255371
-5.024916,50,143.268903
-5.262283,50,143.282247
-4.086455,50,143.295614
-6.451256,50,143.309014
-6.881594,50,143.322622
-6.025279,50,143.336191
-7.796241,50,143.349433
-5.671858,50,143.362825
-10.786483,50,143.376062
-8.072315,50,143.389446
-7.881809,50,143.402827
-6.838833,50,143.416241
-7.817675,50,143.430384
-5.038113,50,143.443945
-5.637709,50,143.864266
-9.005663,50,143.877551
-4.909373,50,143.890918
-11.349223,50,143.904556
-8.337288,50,143.917982
-5.024133,50,143.932516
-7.217659,50,143.945935
-7.872669,50,143.959376
-7.577738,50,143.972762
-4.919038,50,143.98614
-3.678872,50,143.999718
-3.937547,50,144.013075
-4.586834,50,144.027196
-7.653328,50,144.041123
-8.709527,50,144.054624
-8.981695,50,144.068003
-6.950574,50,144.081437
-9.428023,50,144.09479
-8.556411,50,144.108035
-12.704229,50,144.121504
-8.248757,50,144.135149
-5.915721,50,144.148383
-1.958867,50,144.161752
-9.078693,50,144.175102
-10.767154,50,144.188441
-2.572645,50,144.201727
-5.083859,50,144.214952
-7.906805,50,144.228724
-2.629773,50,144.242092
-2.616622,50,144.255413
-1.203708,50,144.268774
-8.502641,50,144.282061
-5.988813,50,144.295437
-9.416602,50,144.308821
-7.811068,50,144.322253
-8.030975,50,144.335906
-4.846941,50,144.348984
-3.542551,50,144.362376
-7.043202,50,144.375516
-5.903515,50,144.388947
-7.897588,50,144.402207
-3.012036,50,144.822161
-4.525049,50,144.836201
-5.50733,50,144.849342
-7.872052,50,144.862769
-4.06701,50,144.876166
-7.896311,50,144.889405
-5.95999,50,144.902649
-6.630581,50,144.916122
-6.97251,50,144.929821
-4.197162,50,144.9433
-2.301194,50,144.956674
-4.50942,50,144.969844
-4.784303,50,144.983395
-8.922585,50,144.996629
-8.476704,50,145.009942
-6.940944,50,145.023397
-6.189265,50,145.037179
-8.626225,50,145.050448
-6.059117,50,145.06363
-4.722301,50,145.076839
-4.508203,50,145.090229
-3.877876,50,145.103313
-4.683849,50,145.11658
-4.78874,50,145.130344
-4.517489,50,145.144003
-6.575873,50,145.157486
-3.90365,50,145.17109
-10.985148,50,145.18497
-8.02374,50,145.19838
-4.811327,50,145.212
-7.595753,50,145.225633
-6.080063,50,145.239805
-8.643971,50,145.253184
-5.173345,50,145.266426
-5.605829,50,145.279771
-6.34021,50,145.292958
-5.839547,50,145.306207
-7.185782,50,145.319485
-7.471529,50,145.333241
-8.663396,50,145.346361
-3.935415,50,145.359616
-5.058998,50,145.777665
-6.461509,50,145.790756
-7.64056,50,145.803821
-8.041694,50,145.817317
-3.450959,50,145.830906
-9.808783,50,145.844357
-7.799726,50,145.857578
-7.532154,50,145.870724
-3.430516,50,145.884054
-5.617612,50,145.897398
-3.385159,50,145.910723
-3.532935,50,145.923952
-1.679428,50,145.937737
-9.811394,50,145.951008
-5.376186,50,145.964361
-3.965318,50,145.977545
-8.718293,50,145.99087
-9.597484,50,146.004288
-3.24906,50,146.018716
-7.827419,50,146.033084
-5.918229,50,146.048047
-5.34741,50,146.061877
-10.151071,50,146.075533
-5.574364,50,146.089287
-5.103626,50,146.10304
-5.950838,50,146.116731
-3.890662,50,146.130474
-6.803422,50,146.144326
-4.229612,50,146.157635
-10.780014,50,146.171111
-8.570241,50,146.184498
-5.319038,50,146.197798
-4.478608,50,146.211254
-4.97738,50,146.224596
-6.265775,50,146.238619
-2.190427,50,146.251966
-6.105681,50,146.265367
-3.941759,50,146.278689
-4.978044,50,146.292056
